,rank,clique,order,size,missing,added,find2_time,find2_jaccard,findq_time,findq_jaccard,findqg_time,findqg_jaccard
8,3,30,45,3857,0.05,0.0,,,,,,
9,3,30,45,3857,0.05,0.0,,,,,,
10,3,30,45,3857,0.05,0.0,,,,,,
11,3,30,45,3857,0.05,0.0,,,,,,
12,3,30,45,3857,0.05,0.0,,,29.451819643378258,1.0,29.521315982565284,1.0
13,3,30,45,3857,0.05,0.0,,,,,,
14,3,30,45,3857,0.05,0.0,,,,,,
0,3,10,15,102,0.15,0.0,0.6,0.6,0.1160296592861414,1.0,0.11845741234719753,1.0
1,3,10,15,102,0.15,0.0,0.6,0.6,0.1472496334463358,0.9,0.17887465097010136,0.9
2,3,10,15,102,0.15,0.0,0.6,0.6,0.11238937452435493,1.0,0.1146256122738123,1.0
3,3,10,15,102,0.15,0.0,0.6,0.6,0.1213346179574728,0.9,0.17015760019421577,0.9
4,3,10,15,102,0.15,0.0,0.6,0.6,0.12679990008473396,0.9,0.21416645497083664,0.9
5,3,10,15,102,0.15,0.0,0.6,0.6,0.12574701569974422,0.9,0.13386449217796326,1.0
6,3,10,15,102,0.15,0.0,0.6,0.6,0.10742969438433647,0.9,0.1145856250077486,1.0
7,3,10,15,102,0.15,0.0,0.6,0.6,0.1159677505493164,1.0,0.11892857402563095,1.0
8,3,10,15,102,0.15,0.0,0.6,0.6,0.1161258164793253,0.9,0.123122937977314,1.0
9,3,10,15,102,0.15,0.0,0.7,0.7,0.13139122165739536,0.9,0.24314798042178154,0.9
10,3,10,15,102,0.15,0.0,0.6,0.6,0.12019239366054535,1.0,0.12350565008819103,1.0
11,3,10,15,102,0.15,0.0,0.6,0.6,0.11728013306856155,0.9,0.1335846595466137,0.9
12,3,10,15,102,0.15,0.0,0.6,0.6,0.10768720880150795,0.9,0.14499217458069324,0.9
13,3,10,15,102,0.15,0.0,0.6,0.6,0.11794917657971382,1.0,0.12099125236272812,1.0
14,3,10,15,102,0.15,0.0,0.6,0.6,0.11910886876285076,1.0,0.12201965600252151,1.0
0,3,20,30,969,0.15,0.0,0.4,0.4,2.0730732660740614,0.9,2.1255669333040714,1.0
1,3,20,30,969,0.15,0.0,,,2.6042956300079823,0.95,2.6350835002958775,1.0
2,3,20,30,969,0.15,0.0,0.4,0.4,2.258908139541745,0.9,2.357182526960969,1.0
3,3,20,30,969,0.15,0.0,0.4,0.4,2.9086496084928513,0.9,5.946681763976812,0.95
4,3,20,30,969,0.15,0.0,,,3.0940907802432775,0.95,5.279608378186822,0.95
5,3,20,30,969,0.15,0.0,0.4,0.4,2.247206622734666,1.0,2.2416969314217567,1.0
6,3,20,30,969,0.15,0.0,0.4,0.4,3.107295423746109,0.95,5.322142971679568,0.95
7,3,20,30,969,0.15,0.0,,,2.7845050375908613,0.85,7.279581440612674,0.9
8,3,20,30,969,0.15,0.0,,,2.4680339358747005,0.9,2.551647501066327,1.0
9,3,20,30,969,0.15,0.0,0.4,0.4,2.771521804854274,0.85,5.166470931842923,0.95
10,3,20,30,969,0.15,0.0,,,2.5230092387646437,0.9,4.8967087883502245,0.95
11,3,20,30,969,0.15,0.0,0.4,0.4,2.198510769754648,0.9,2.6421249359846115,0.95
12,3,20,30,969,0.15,0.0,0.4,0.4,2.8123104628175497,0.9,14.08053688518703,0.95
13,3,20,30,969,0.15,0.0,,,3.956102754920721,0.85,22.688850237056613,0.9
14,3,20,30,969,0.15,0.0,,,2.9960005935281515,0.9,3.5360529478639364,0.95
0,3,30,45,3451,0.15,0.0,,,57.70414784550667,0.9,,
1,3,30,45,3451,0.15,0.0,,,,,,
2,3,30,45,3451,0.15,0.0,,,51.37801003828645,0.9,188.82655861973763,0.9333333333333333
3,3,30,45,3451,0.15,0.0,,,26.485477317124605,0.9333333333333333,32.14291102811694,0.9666666666666667
4,3,30,45,3451,0.15,0.0,,,,,,
5,3,30,45,3451,0.15,0.0,,,28.804755413904786,0.9,77.5382346585393,0.9666666666666667
6,3,30,45,3451,0.15,0.0,,,,,,
7,3,30,45,3451,0.15,0.0,,,230.08266215585172,0.8333333333333334,,
8,3,30,45,3451,0.15,0.0,,,231.99072491191328,0.8666666666666667,,
9,3,30,45,3451,0.15,0.0,,,276.08230576105416,0.8666666666666667,,
10,3,30,45,3451,0.15,0.0,,,187.56304169259965,0.8666666666666667,,
11,3,30,45,3451,0.15,0.0,,,54.44745280779898,0.8666666666666667,177.8096801750362,0.9666666666666667
12,3,30,45,3451,0.15,0.0,,,24.022097943350673,0.8666666666666667,64.74636842310429,0.9666666666666667
13,3,30,45,3451,0.15,0.0,,,24.510399151593447,0.8666666666666667,42.214248571544886,0.9666666666666667
14,3,30,45,3451,0.15,0.0,,,,,,
0,3,10,15,376,0.1,0.8,0.7,0.7,1.1169809270650148,0.75,1.5540327467024326,0.75
1,3,10,15,376,0.1,0.8,0.7,0.7,1.36497388407588,0.8,2.0889377035200596,0.9
2,3,10,15,376,0.1,0.8,0.6,0.6,1.4488395471125841,0.9,1.9735229965299368,1.0
3,3,10,15,376,0.1,0.8,0.7,0.7,1.0591258648782969,0.9,1.4734735153615475,1.0
4,3,10,15,376,0.1,0.8,0.7,0.7,1.0249927714467049,0.9090909090909091,1.4810466188937426,0.9090909090909091
5,3,10,15,376,0.1,0.8,0.7,0.7,1.5478118285536766,0.9,2.2676779981702566,1.0
6,3,10,15,376,0.1,0.8,0.6,0.6,1.5059990398585796,0.8181818181818182,2.0476351398974657,1.0
7,3,10,15,376,0.1,0.8,0.7,0.7,1.2717145942151546,0.8,1.8873020950704813,0.8181818181818182
8,3,10,15,376,0.1,0.8,0.7,0.7,1.6615203693509102,0.9090909090909091,2.1948303394019604,0.9090909090909091
9,3,10,15,376,0.1,0.8,0.7,0.7,1.1029324624687433,0.9,1.8924311604350805,1.0
10,3,10,15,376,0.1,0.8,0.7,0.7,1.246148956939578,0.8,1.9769418761134148,1.0
11,3,10,15,376,0.1,0.8,0.7,0.7,1.4290415421128273,1.0,1.8364590108394623,1.0
12,3,10,15,376,0.1,0.8,0.6,0.6,1.1082564610987902,1.0,1.6536808963865042,1.0
13,3,10,15,376,0.1,0.8,0.7,0.7,2.9409132041037083,1.0,3.6185307558625937,1.0
14,3,10,15,376,0.1,0.8,0.7,0.7,1.2375224642455578,0.9,1.9695318061858416,0.8181818181818182
0,3,30,45,7706,0.1,0.4,,,,,,
1,3,30,45,7706,0.1,0.4,,,,,,
2,3,30,45,7706,0.1,0.4,,,,,,
3,3,30,45,7706,0.1,0.4,,,,,,
4,3,30,45,7706,0.1,0.4,,,,,,
5,3,30,45,7706,0.1,0.4,,,,,,
6,3,30,45,7706,0.1,0.4,,,,,,
7,3,30,45,7706,0.1,0.4,,,,,,
8,3,30,45,7706,0.1,0.4,,,,,,
9,3,30,45,7706,0.1,0.4,,,,,,
10,3,30,45,7706,0.1,0.4,,,,,,
11,3,30,45,7706,0.1,0.4,,,,,,
12,3,30,45,7706,0.1,0.4,,,,,,
13,3,30,45,7706,0.1,0.4,,,,,,
14,3,30,45,7706,0.1,0.4,,,,,,
0,3,30,45,5680,0.1,0.2,,,,,,
1,3,30,45,5680,0.1,0.2,,,,,,
2,3,30,45,5680,0.1,0.2,,,,,,
3,3,30,45,5680,0.1,0.2,,,,,,
4,3,30,45,5680,0.1,0.2,,,,,,
5,3,30,45,5680,0.1,0.2,,,,,,
6,3,30,45,5680,0.1,0.2,,,,,,
7,3,30,45,5680,0.1,0.2,,,,,,
8,3,30,45,5680,0.1,0.2,,,47.87931785918772,0.9666666666666667,176.90831121243536,1.0
9,3,30,45,5680,0.1,0.2,,,44.394250858575106,0.9666666666666667,164.97326828539371,1.0
10,3,30,45,5680,0.1,0.2,,,,,,
11,3,30,45,5680,0.1,0.2,,,,,,
12,3,30,45,5680,0.1,0.2,,,,,,
13,3,30,45,5680,0.1,0.2,,,,,,
14,3,30,45,5680,0.1,0.2,,,,,,
0,3,20,30,2778,0.1,0.6,,,,,,
1,3,20,30,2778,0.1,0.6,,,,,,
2,3,20,30,2778,0.1,0.6,,,,,,
3,3,20,30,2778,0.1,0.6,,,,,,
4,3,20,30,2778,0.1,0.6,,,,,,
5,3,20,30,2778,0.1,0.6,,,,,,
6,3,20,30,2778,0.1,0.6,,,,,,
7,3,20,30,2778,0.1,0.6,,,,,,
8,3,20,30,2778,0.1,0.6,,,,,,
9,3,20,30,2778,0.1,0.6,,,,,,
10,3,20,30,2778,0.1,0.6,,,,,,
11,3,20,30,2778,0.1,0.6,,,,,,
12,3,20,30,2778,0.1,0.6,,,,,,
13,3,20,30,2778,0.1,0.6,,,,,,
14,3,20,30,2778,0.1,0.6,,,,,,
0,3,20,30,3362,0.1,0.8,,,,,,
1,3,20,30,3362,0.1,0.8,,,,,,
2,3,20,30,3362,0.1,0.8,,,,,,
3,3,20,30,3362,0.1,0.8,,,,,,
4,3,20,30,3362,0.1,0.8,,,,,,
5,3,20,30,3362,0.1,0.8,,,,,,
6,3,20,30,3362,0.1,0.8,,,,,,
7,3,20,30,3362,0.1,0.8,,,,,,
8,3,20,30,3362,0.1,0.8,,,,,,
9,3,20,30,3362,0.1,0.8,,,,,,
10,3,20,30,3362,0.1,0.8,,,,,,
11,3,20,30,3362,0.1,0.8,,,,,,
12,3,20,30,3362,0.1,0.8,,,,,,
13,3,20,30,3362,0.1,0.8,,,,,,
14,3,20,30,3362,0.1,0.8,,,,,,
0,3,30,45,9732,0.1,0.6,,,,,,
1,3,30,45,9732,0.1,0.6,,,,,,
2,3,30,45,9732,0.1,0.6,,,,,,
3,3,30,45,9732,0.1,0.6,,,,,,
4,3,30,45,9732,0.1,0.6,,,,,,
5,3,30,45,9732,0.1,0.6,,,,,,
6,3,30,45,9732,0.1,0.6,,,,,,
7,3,30,45,9732,0.1,0.6,,,,,,
8,3,30,45,9732,0.1,0.6,,,,,,
9,3,30,45,9732,0.1,0.6,,,,,,
10,3,30,45,9732,0.1,0.6,,,,,,
11,3,30,45,9732,0.1,0.6,,,,,,
12,3,30,45,9732,0.1,0.6,,,,,,
13,3,30,45,9732,0.1,0.6,,,,,,
14,3,30,45,9732,0.1,0.6,,,,,,
0,3,30,45,11758,0.1,0.8,,,,,,
1,3,30,45,11758,0.1,0.8,,,,,,
2,3,30,45,11758,0.1,0.8,,,,,,
3,3,30,45,11758,0.1,0.8,,,,,,
4,3,30,45,11758,0.1,0.8,,,,,,
5,3,30,45,11758,0.1,0.8,,,,,,
6,3,30,45,11758,0.1,0.8,,,,,,
7,3,30,45,11758,0.1,0.8,,,,,,
8,3,30,45,11758,0.1,0.8,,,,,,
9,3,30,45,11758,0.1,0.8,,,,,,
10,3,30,45,11758,0.1,0.8,,,,,,
11,3,30,45,11758,0.1,0.8,,,,,,
12,3,30,45,11758,0.1,0.8,,,,,,
13,3,30,45,11758,0.1,0.8,,,,,,
14,3,30,45,11758,0.1,0.8,,,,,,
