,rank,clique,order,size,missing,added,find2_time,find2_jaccard,findq_time,findq_jaccard,findqg_time,findqg_jaccard
2,4,10,15,158,0.25,0.0,0.6,0.6,0.17412831634283066,0.9,0.18194535747170448,1.0
3,4,10,15,158,0.25,0.0,0.6,0.6,0.1634565368294716,0.8,0.20442759059369564,1.0
4,4,10,15,158,0.25,0.0,0.6,0.6,0.17034920677542686,0.9,0.1807390358299017,1.0
5,4,10,15,158,0.25,0.0,0.6,0.6,0.1718735136091709,0.8,0.36296434700489044,0.9
6,4,10,15,158,0.25,0.0,0.6,0.6,0.17136882059276104,0.9,0.18012195453047752,1.0
7,4,10,15,158,0.25,0.0,0.5,0.5,0.16463113389909267,0.8,0.17552202567458153,1.0
8,4,10,15,158,0.25,0.0,0.6,0.6,0.1707594282925129,0.8,0.39148436672985554,0.8
9,4,10,15,158,0.25,0.0,0.5,0.5,0.16710644401609898,0.9,0.1759988684207201,1.0
10,4,10,15,158,0.25,0.0,0.6,0.6,0.17164022475481033,1.0,0.17538330890238285,1.0
11,4,10,15,158,0.25,0.0,0.6,0.6,0.16296240501105785,0.8,0.1754627674818039,1.0
12,4,10,15,158,0.25,0.0,0.6,0.6,0.17816162295639515,0.8,0.1925472728908062,1.0
13,4,10,15,158,0.25,0.0,0.6,0.6,0.1642690859735012,0.9,0.17270991019904613,1.0
14,4,10,15,158,0.25,0.0,0.6,0.6,0.16494093649089336,0.8,0.18134966306388378,1.0
0,4,20,30,4119,0.15,0.0,,,24.867860421538353,0.9,47.04159772396088,0.9
1,4,20,30,4119,0.15,0.0,,,24.783073944970965,0.9,67.35293744876981,0.9
2,4,20,30,4119,0.15,0.0,,,24.626661889255047,0.95,24.864643160253763,1.0
3,4,20,30,4119,0.15,0.0,,,22.54291974194348,0.95,22.98361794091761,1.0
4,4,20,30,4119,0.15,0.0,,,27.348394775763154,0.95,27.7171864323318,1.0
5,4,20,30,4119,0.15,0.0,,,24.251474464312196,0.9,40.157913111150265,0.95
6,4,20,30,4119,0.15,0.0,,,24.810914332047105,0.9,41.02285414002836,0.95
7,4,20,30,4119,0.15,0.0,,,22.927304985001683,0.85,35.40659202821553,0.95
8,4,20,30,4119,0.15,0.0,,,23.433604296296835,0.95,23.60801818035543,1.0
9,4,20,30,4119,0.15,0.0,,,23.342228395864367,0.95,23.412501733750105,1.0
10,4,20,30,4119,0.15,0.0,,,24.056227009743452,0.9,49.563636457547545,0.95
11,4,20,30,4119,0.15,0.0,,,21.846517764031887,0.95,22.110474161803722,1.0
12,4,20,30,4119,0.15,0.0,,,24.176469516009092,0.9,34.00832601822913,0.95
13,4,20,30,4119,0.15,0.0,,,24.437311701476574,0.9,41.64741079509258,0.95
14,4,20,30,4119,0.15,0.0,,,25.352401442825794,0.9,25.690586311742663,1.0
0,4,10,15,168,0.2,0.0,0.6,0.6,0.21653489768505096,0.9,0.2609970886260271,1.0
1,4,10,15,168,0.2,0.0,0.6,0.6,0.22994787245988846,1.0,0.2342089880257845,1.0
2,4,10,15,168,0.2,0.0,0.6,0.6,0.22042360343039036,1.0,0.22500457614660263,1.0
3,4,10,15,168,0.2,0.0,0.6,0.6,0.23191746696829796,0.9,0.2417454570531845,1.0
4,4,10,15,168,0.2,0.0,0.6,0.6,0.2349153868854046,0.9,0.31874245777726173,0.9
5,4,10,15,168,0.2,0.0,0.6,0.6,0.23125756345689297,0.9,0.24326706118881702,1.0
6,4,10,15,168,0.2,0.0,0.6,0.6,0.25328011251986027,0.8,0.3915079850703478,0.9
7,4,10,15,168,0.2,0.0,0.6,0.6,0.22627255134284496,0.8,0.44335443153977394,0.9
8,4,10,15,168,0.2,0.0,0.6,0.6,0.2292018923908472,0.9,0.23644261993467808,1.0
9,4,10,15,168,0.2,0.0,0.6,0.6,0.2170895766466856,0.9,0.30673085153102875,0.9
10,4,10,15,168,0.2,0.0,0.6,0.6,0.22645552083849907,0.9,0.3224731497466564,0.9
11,4,10,15,168,0.2,0.0,0.6,0.6,0.22057931125164032,0.9,0.23169461078941822,1.0
12,4,10,15,168,0.2,0.0,0.6,0.6,0.22298485226929188,1.0,0.23305716551840305,1.0
13,4,10,15,168,0.2,0.0,0.6,0.6,0.21552345342934132,1.0,0.22133184038102627,1.0
14,4,10,15,168,0.2,0.0,0.6,0.6,0.22903867065906525,1.0,0.23399285785853863,1.0
0,4,20,30,3634,0.25,0.0,,,11.794514330103993,0.8,27.039025850594044,0.95
1,4,20,30,3634,0.25,0.0,,,11.182348504662514,0.75,85.23730909265578,0.9
2,4,20,30,3634,0.25,0.0,,,11.484660675749183,0.75,12.3818982206285,1.0
3,4,20,30,3634,0.25,0.0,,,11.24800157546997,0.75,20.78259420953691,0.95
4,4,20,30,3634,0.25,0.0,,,11.571949189528823,0.75,31.50621548295021,0.95
5,4,20,30,3634,0.25,0.0,,,11.83188677765429,0.75,46.298637598752975,0.95
6,4,20,30,3634,0.25,0.0,,,11.527535324916244,0.75,48.57754375971854,0.95
7,4,20,30,3634,0.25,0.0,,,11.566681928932667,0.7,26.249706203117967,0.95
8,4,20,30,3634,0.25,0.0,,,11.343538543209434,0.7,14.268932275474072,1.0
9,4,20,30,3634,0.25,0.0,,,11.228788010776043,0.85,11.622579934075475,1.0
10,4,20,30,3634,0.25,0.0,,,11.730958338826895,0.8,23.817919304594398,0.95
11,4,20,30,3634,0.25,0.0,,,11.583794616162777,0.7,23.69878377765417,0.95
12,4,20,30,3634,0.25,0.0,,,11.399212500080466,0.8,11.993741739541292,1.0
13,4,20,30,3634,0.25,0.0,,,11.30048025213182,0.75,18.88092035241425,0.95
14,4,20,30,3634,0.25,0.0,,,11.504855740815401,0.75,43.06909443996847,0.9
0,4,20,30,3876,0.2,0.0,,,19.165975764393806,0.85,23.18576905503869,0.95
1,4,20,30,3876,0.2,0.0,,,18.662709578871727,0.8,19.337005872279406,1.0
2,4,20,30,3876,0.2,0.0,,,18.894037736579776,0.85,98.17237724736333,0.9
3,4,20,30,3876,0.2,0.0,,,18.09416915103793,0.9,22.76307389140129,0.95
4,4,20,30,3876,0.2,0.0,,,18.655757416039705,0.85,88.76889344491065,0.95
5,4,20,30,3876,0.2,0.0,,,18.770561443641782,0.9,19.05639727972448,1.0
6,4,20,30,3876,0.2,0.0,,,18.41129646077752,0.8,31.26280684955418,0.95
7,4,20,30,3876,0.2,0.0,,,18.616902759298682,0.9,18.895465584471822,1.0
8,4,20,30,3876,0.2,0.0,,,18.747343949973583,0.85,224.60740527883172,0.85
9,4,20,30,3876,0.2,0.0,,,17.72059678286314,0.8,26.22816181741655,0.95
10,4,20,30,3876,0.2,0.0,,,18.296706622466445,0.85,18.568764198571444,1.0
11,4,20,30,3876,0.2,0.0,,,18.755680169910192,0.8,19.582470398396254,1.0
12,4,20,30,3876,0.2,0.0,,,18.169774698093534,0.85,37.06322053819895,0.95
13,4,20,30,3876,0.2,0.0,,,18.444189285859466,0.9,34.70668438449502,0.95
14,4,20,30,3876,0.2,0.0,,,19.01808550208807,0.85,30.36341931670904,0.95
